国内电视,#genre#
CTV中視經典,mitv://51.79.41.138:18912/5b140a14000a368c17d4fc0d0e2537ba.ts
TVBS精采台HD,mitv://51.79.41.138:18912/5bdbf3b20000e966d2177540400d0818.ts
民視台灣台HD,mitv://51.79.41.138:18912/5b14095f00097ec617d238d6575b7b8c.ts
華視CTS HD,mitv://51.79.41.138:18912/5b14095f000efa0e17d23a3d10cd7091.ts
華視教育體育文化HD,mitv://51.79.41.138:18912/5b140968000d4f3517d25cf83e1e0c9f.ts
SMART知識台,mitv://51.79.41.138:18912/5b1408f20002579817d08d39272c54bf.ts
壹新聞NEXTTV HD(備),mitv://51.79.41.138:18912/5bdbf3a3000abb1bd2173d393f733744.ts
非凡商业HD,mitv://51.79.41.138:18912/5b140a9a0001dd5b17d7055a180573f2.ts
緯來精采HD,mitv://51.79.41.138:18912/5b14094a0000e95117d1e49b2d550d9f.ts
LTV龍華經典,mitv://51.79.41.138:18912/5b14090b0001269c17d0ee93023202c3.ts
LTV龍華偶像,mitv://51.79.41.138:18912/5b1409180001262617d1215b0acb028f.ts
LTV龍華影劇,mitv://51.79.41.138:18912/5b1408f2000aaf8c17d08f5c001549e8.ts
靖天戲劇台,mitv://51.79.41.138:18912/5b14093e000c1de917d1b89a306502e9.ts
HakkaTV客家電視台,mitv://51.79.41.138:18912/5bdbf38e00051950d216e9ba54201283.ts
TITV原住民族電視台,mitv://51.79.41.138:18912/5bdbf387000760a7d216ceee78f739f8.ts
公視3,mitv://51.79.41.138:18912/5b14094a0002d1d117d1e518204a1cf0.ts
人間衛視,mitv://190.2.146.92:18912/5c7350ff0000f8e6215bea3724fd0f2f.ts
大愛,mitv://190.2.146.92:18912/5c7248470009cd451d51ddb92c7476f0.ts
華視 HD,mitv://190.2.146.92:18912/5b14095f000efa0e17d23a3d10cd7091.ts
原住民電視,mitv://190.2.146.92:18912/5bdbf387000760a7d216ceee78f739f8.ts
客家電視,mitv://190.2.146.92:18912/5bdbf38e00051950d216e9ba54201283.ts
MOMO親子臺,mitv://190.2.146.92:18912/5d70eb0f000a5e750d0a9659304554ba.ts
東森超視,mitv://190.2.146.92:18912/5c72487c000667911d52abe7044c2b21.ts
三立台湾,mitv://190.2.146.92:18912/5c72486a000b11721d5266cf1bf84bce.ts
非凡商業,mitv://190.2.146.92:18912/5b140a9a0001dd5b17d7055a180573f2.ts
MTV LIVE HD,mitv://190.2.146.92:18912/5b1408f100084d6a17d08ad863d85a21.ts#mitv://51.79.41.138:18912/5b1408f100084d6a17d08ad863d85a21.ts
EYETV戲劇,mitv://190.2.146.92:18912/5b14093e000e433917d1b92674673784.ts
龍華偶像,mitv://190.2.146.92:18912/5b1409180001262617d1215b0acb028f.ts
BTV纪实,mitv://190.2.146.92:18912/5b1409fb000aafca17d49a8442ba2e86.ts
V音樂,mitv://190.2.146.92:18912/5b593be200077048d379e5e141cb2a5d.ts
Discovery(知識頻道),mitv://190.2.146.92:18912/5bee4e9b0004056f19ca944341e3368d.ts
FRANCE 24（English）,mitv://190.2.146.92:18912/5b14090b0008c74a17d0f08749e16347.ts
SUNDANCE HD,mitv://190.2.146.92:18912/5b1408f2000c5b2d17d08fc940145842.ts
緯來精彩,mitv://190.2.146.92:18912/5b14094a0000e95117d1e49b2d550d9f.ts
LIFETIME,mitv://190.2.146.92:18912/5b593bd20009b7c8d379a7ed5405277e.ts
MY KIDS,mitv://51.79.41.138:18912/5b1409da000a356e17d4197d10b66a5e.ts
CN卡通頻道(En),mitv://51.79.41.138:18912/5b593933000710c5d36f6a2a46fd3816.ts
Disney Channel迪士尼卡通(國語),mitv://51.79.41.138:18912/5b1409f30004f6ec17d479cd524c4642.ts
Disney Channel迪士尼卡通(日语),mitv://51.79.41.138:18912/5b140a57000904a717d60176480b2673.ts
Disney Junior(En),mitv://51.79.41.138:18912/5cf559e50008d20200cb73022a2f1796.ts
Disney XD(En),mitv://51.79.41.138:18912/5cffd5e200012f5b29bfc556358606b3.ts
MTV(台灣),mitv://51.79.41.138:18912/5b1409160006a29117d11af270d37d68.ts
MTV,mitv://51.79.41.138:18912/5b593be200077048d379e5e141cb2a5d.ts
Fashion TV,mitv://51.79.41.138:18912/5b1409dc00021a6117d41f3932fb26a6.ts
Fashion TV(備),mitv://51.79.41.138:18912/5bdbf3b50009e59ed217834a6500141e.ts
animal planet(En),mitv://51.79.41.138:18912/5b5939130005971dd36eeccc06917adb.ts
EVE(台灣),mitv://51.79.41.138:18912/5b14093f00043fac17d1ba7e4bed47f5.ts
LIFETIME(En),mitv://51.79.41.138:18912/5b593bd20009b7c8d379a7ed5405277e.ts
BBC AMERICA,mitv://51.79.41.138:18912/5b5939170002ff27d36efbc042dd768b.ts
CNBC,mitv://51.79.41.138:18912/5b59394400007aa8d36faadc60806e04.ts
DW TV,mitv://51.79.41.138:18912/5b14098f0005711e17d2f34c264a2c45.ts
FOX NEWS,mitv://51.79.41.138:18912/5b25fce60007c58e0b4bdd814803321e.ts
FOX NEWS(備),mitv://51.79.41.138:18912/5b593b140008b0a8d376c17f5ed27779.ts
FRANCE 24(En),mitv://51.79.41.138:18912/5b14090b0008c74a17d0f08749e16347.ts
馬來WOWSHOP,mitv://51.79.41.138:18912/5d6504800000d025de8df5502d4d0fdd.ts
ELEVEN SPORT PLUS 213ch HD(備),mitv://51.79.41.138:18912/5bdbf3ae0006e6cad2176727144e1e98.ts
ELTA體育2台201台,mitv://51.79.41.138:18912/5b1409da0004ba1317d418157a2631bc.ts
博斯高球Ⅰ,mitv://51.79.41.138:18912/5bdbf395000ad5cbd217068974ec3c6b.ts
博斯高球Ⅰ(備),mitv://51.79.41.138:18912/5b1409f3000f373217d47c6d014c2310.ts
博斯運動Ⅱ,mitv://51.79.41.138:18912/5b14098e0000e93717d2ee3b694601b7.ts
NBA TV Canada,mitv://51.79.41.138:18912/5cffd5d4000b327e29bf91367f2d3b8b.ts
NBA TV(備),mitv://51.79.41.138:18912/5b593bea000144c6d37a038b7c504d4c.ts
ESPN-2,mitv://51.79.41.138:18912/5b593b0100016afbd376756323810b79.ts
ESPN-NEWS,mitv://51.79.41.138:18912/5b593b050000cac7d37684e3462a0de2.ts
ESPN-U,mitv://51.79.41.138:18912/5b593b08000d56bad37693c872f60093.ts
FS1(FOXSPORTS1),mitv://51.79.41.138:18912/5b593b1800090110d376d12f7fc35722.ts
FS2(FOXSPORTS2),mitv://51.79.41.138:18912/5b593b1c00097e8bd376e0ee435656f9.ts
SKY NET SPORTS HD(備),mitv://51.79.41.138:18912/5d6b754c00004469f7b692107bac4b42.ts
SKY NET SPORTS HD,mitv://51.79.41.138:18912/5b14090d00030e9417d0f6e04ad82170.ts
SKY SPORTS Action,mitv://51.79.41.138:18912/5b2e22aa0004a5332b1f62567389445c.ts
SKY SPORTS Mix,mitv://51.79.41.138:18912/5b2e22ad000c83552b1f701134782a1d.ts
Sport TV +,mitv://51.79.41.138:18912/5bee55d8000d870519e6dcfc6c3d41d3.ts
Sport TV 1,mitv://51.79.41.138:18912/5bee55c3000c7bf119e68aa6503576af.ts
Sport TV 2,mitv://51.79.41.138:18912/5bee55ca000c3ec619e6a5ee033d0078.ts
Sport TV 3,mitv://51.79.41.138:18912/5bee55ce0007003119e6b43778d52096.ts
Sport TV 5,mitv://51.79.41.138:18912/5bee55d50005232619e6cf1258b23e37.ts
Sporting TV,mitv://51.79.41.138:18912/5bee55e300077df919e7065e03c605cf.ts
SportNet 360,mitv://51.79.41.138:18912/5cffd5d2000e898629bf8a4159c54415.ts
SportNet One,mitv://51.79.41.138:18912/5cffd5cf000a3eab29bf7d6f3eb92586.ts
SportNet Ontario,mitv://51.79.41.138:18912/5cffd5cd000ca04129bf763c62cb250f.ts
SportNet World,mitv://51.79.41.138:18912/5cffd5d10003ce2529bf839978971685.ts
msc源 - TVB粤语片台,msc://CCMovie
msc源 - TVB功夫台,msc://CKF5
msc源 - TVB新闻台,msc://CIN5
msc源 - TVB韩剧台,msc://CKDrama5
msc源 - TVB星河台,msc://CXHMovie
msc源 - TVB直播台,msc://CTVBL5
msc源 - TVB电台,msc://CTVBR5
msc源 - TVB星级生活台,msc://CLife
msc源 - TVB娱乐新闻台,msc://CEN5
msc源 - 88赛马频道,msc://CH88
msc源 - 无线财经资讯台,msc://CFinance
msc源 - 无线卫星亚洲台,msc://CTVBSAsia
msc源 - 翡翠台-香港,msc://CJHK5
msc源 - 翡翠台-普通话,msc://CJMandarin5
msc源 - 翡翠台-英欧版,msc://CJUK5
msc源 - 翡翠台-加美西,msc://CJCA5W
msc源 - 翡翠台-加美东,msc://CJCA5E
韓國tvN(台灣),mitv://51.79.41.138:18912/5b14090b000aaf9d17d0f1044b570551.ts
韓國tvN(備),mitv://51.79.41.138:18912/5bdbf3a70003296cd2174ae531835acc.ts
韓國arirang KOREA阿里郎電視台,mitv://51.79.41.138:18912/5b1408f30000ac6417d090b40d602746.ts
韓國JTBC,mitv://51.79.41.138:18912/5b140a0b0000321017d4d6541af30747.ts
韓國KBS1,mitv://51.79.41.138:18912/5b140a0a000c1dea17d4d57a26b76878.ts
韓國KBS2,mitv://51.79.41.138:18912/5b140a09000ebd1817d4d23d131870a4.ts
韓國MBC,mitv://51.79.41.138:18912/5b140a0a0001dd3f17d4d2da348b1d35.ts
韓國MBC(備),mitv://51.79.41.138:18912/5b140a0b000e807f17d4d9fe10172840.ts
韓國SBS,mitv://51.79.41.138:18912/5b140a0c0000e96117d4da6b1247334e.ts
韓國YTN HD,mitv://51.79.41.138:18912/5b140a0c0006a20017d4dbe205632a7c.ts
韓國A CHANNEL,mitv://51.79.41.138:18912/5b140a0a00088aa117d4d48f06ab2def.ts
韓國TV CHOSUN,mitv://51.79.41.138:18912/5b140a0a000388ab17d4d3475cd004fb.ts
越南SME,mitv://51.79.41.138:18912/5d7206ed0007f5f6115f70ec00093e47.ts
A&E BR,mitv://51.79.41.138:18912/5bee4dd40002191e19c78a6e680719fb.ts
A&E,mitv://51.79.41.138:18912/5bee537f000e17f219ddb1732f97613e.ts
A&E-HD,mitv://51.79.41.138:18912/5b62db7c0007a2edf911578043696386.ts
abc Business,mitv://51.79.41.138:18912/5b59390300092aa3d36eaf367d4677fe.ts
abc NEWS(備),mitv://51.79.41.138:18912/5b62db780005f75bf9114773250064fe.ts
abc NEWS,mitv://51.79.41.138:18912/5b593907000a2a1ed36ebf154f6842a0.ts
ACTION-MAX,mitv://51.79.41.138:18912/5b59390b00099929d36ece950ede4ca2.ts
abu dhabi TV,mitv://51.79.41.138:18912/5ce013c200045f2e14708c0b403f1759.ts
AL Arabiya,mitv://51.79.41.138:18912/5ce013c90005cd4d1470a7c01f2669c6.ts
AL Emart TV,mitv://51.79.41.138:18912/5ce013c5000b872714709997358a418b.ts
AL Jazeera Arabic,mitv://51.79.41.138:18912/5ce013d50005537d1470d68129d965cd.ts
ALKASS TWO,mitv://51.79.41.138:18912/5ce013be000cf45214707e9d446f5c54.ts
AnTV,mitv://51.79.41.138:18912/5d72049100073c761156395e49063edd.ts
Arte 1,mitv://51.79.41.138:18912/5bee4dde0006f88c19c7b2b769854a57.ts
NATGEO KIDS,mitv://51.79.41.138:18912/5bee51d6000130a019d73200220301b8.ts
ARTV CANAL PARLAMENTO,mitv://51.79.41.138:18912/5bee538d000cc84419dde7c67c7e19f0.ts
ARYNEWSASID,mitv://51.79.41.138:18912/5b140a84000533c717d6b0444e2a6dcd.ts
Asianet,mitv://51.79.41.138:18912/5d7202930001fa44114e6fd66f196e64.ts
BET-HD,mitv://51.79.41.138:18912/5b59391b0002ff76d36f0b60456d1eb0.ts
BRAVO-HD,mitv://51.79.41.138:18912/5b59391f000148a8d36f1a93095c3666.ts
Canal Sony,mitv://51.79.41.138:18912/5bee4e710005da6719c9f0a16acb4870.ts
CBS SPORTS,mitv://51.79.41.138:18912/5cf559f0000c286a00cb9ed42a1547b3.ts
CBSN,mitv://51.79.41.138:18912/5b59393700075d00d36f79d957914dd4.ts
印度ColorsHD,mitv://51.79.41.138:18912/5d72028c000a9001114e56b057497c4c.ts
Combate,mitv://51.79.41.138:18912/5bee4e750000ebb319c9ff085e4f20e7.ts
Comedy Central BR,mitv://51.79.41.138:18912/5bee4e780009e08319ca0d023ac351c5.ts
COMEDY-CENTRAL,mitv://51.79.41.138:18912/5b593ae50004c1b3d37608dd4adb03fa.ts
C-SPAN-1,mitv://51.79.41.138:18912/5b593922000ca739d36f2929548325e6.ts
C-SPAN-2,mitv://51.79.41.138:18912/5b59392700009927d36f39a42a72613a.ts
C-SPAN-3,mitv://51.79.41.138:18912/5b59392a000cefb4d36f48886d384162.ts
Discovery BR,mitv://51.79.41.138:18912/5bee4e830000792b19ca359942847fe8.ts
Discovery Civilization,mitv://51.79.41.138:18912/5bee4e860006918a19ca42d74e5c2169.ts
Discovery Home Health,mitv://51.79.41.138:18912/5bee4e89000e17d319ca50831e4746cf.ts
Discovery Kids,mitv://51.79.41.138:18912/5bee4e8d000586a619ca5df12c78027d.ts
Discovery Science BR,mitv://51.79.41.138:18912/5bee4e90000c4e2119ca6b6e513a3de2.ts
Discovery Theater,mitv://51.79.41.138:18912/5bee4e9400035d9f19ca78bc246f50ff.ts
Discovery Turbo,mitv://51.79.41.138:18912/5bee4e97000ce6c919ca86e56c7d0761.ts
Discovery WORLD,mitv://51.79.41.138:18912/5bee4e9b0004056f19ca944341e3368d.ts
Discovery,mitv://51.79.41.138:18912/5bf4f3d1000938ef33bff08b58107436.ts
Disney BR,mitv://51.79.41.138:18912/5bee4e9e000ba64919caa1ef52c43b23.ts
DISNEY CHANNEL,mitv://51.79.41.138:18912/5bf4f3d5000278d633bffe6667e809ba.ts
DISNEY JR BR,mitv://51.79.41.138:18912/5bee4ea20003335f19caaf5d34b301d0.ts
Disney XD BR,mitv://51.79.41.138:18912/5bee4ea50009f36c19cabcda2ac3795d.ts
DIY NETWORK,mitv://51.79.41.138:18912/5b593af90004cd30d376570d75a56209.ts
DUBAI,mitv://51.79.41.138:18912/5ce013bb000609c9147071204ee7070d.ts
DUBAL SPORTS 1,mitv://51.79.41.138:18912/5ce013dd000de8cf1470f7f476f375b9.ts
E! BR,mitv://51.79.41.138:18912/5bee4ea9000002e319cac9ea55133cb5.ts
E!,mitv://51.79.41.138:18912/5b593afd000076d3d37665846c6451f9.ts
FOOD-NETWORK,mitv://51.79.41.138:18912/5b593b0c000caf35d376a3492c6338d5.ts
FREEFORM,mitv://51.79.41.138:18912/5b593b2000060226d376efb33dd75200.ts
Globo BR,mitv://51.79.41.138:18912/5bee4ff300052ad419cfd451540a51e7.ts
HBO EAST,mitv://51.79.41.138:18912/5b593bb70009322fd3793e567a0f4afe.ts
HBO ZONE EAST,mitv://51.79.41.138:18912/5b593bbf0007e641d3795d485e3e1ddf.ts
HISTORY HD(En),mitv://51.79.41.138:18912/5b593bc700055296d3797bdc54675753.ts
ID-HD,mitv://51.79.41.138:18912/5b593bcb00009977d3798a4422184fc5.ts
MADANITV,mitv://51.79.41.138:18912/5ce0062e000cfe07143b841d0f83339a.ts
MLB NETWORK美職業棒球網絡,mitv://51.79.41.138:18912/5b593bda000bf009d379c7ba6b0770ec.ts
MULTISHOW,mitv://51.79.41.138:18912/5bee51cb000be33919d709c711d03dde.ts
Music Box,mitv://51.79.41.138:18912/5bee51cf00025dc319d716f615a56ce3.ts
MSNBC HD,mitv://51.79.41.138:18912/5b593bde000d6234d379d7c74dd8781f.ts
NAT GEO BR,mitv://51.79.41.138:18912/5bee51d2000a15b819d724a2451a26ed.ts
NAT GEO Wild BR,mitv://51.79.41.138:18912/5bee51d90006e56519d73f2f0b113304.ts
NAT-GEO,mitv://51.79.41.138:18912/5b593be6000692ffd379f5421f363fda.ts
NBC-GOLF,mitv://51.79.41.138:18912/5b593bee0000bb8ad37a12fc650f7f77.ts
NBC-HD,mitv://51.79.41.138:18912/5b593bf1000ccd51d37a21d1479a44f7.ts
NBCSN-HD,mitv://51.79.41.138:18912/5b593c8f000428bad37c88ce71180be4.ts
Net TV,mitv://51.79.41.138:18912/5d7204a10000154f115676096c0b52ad.ts
NFL-NETWORK,mitv://51.79.41.138:18912/5b593c93000493e0d37c988d1fd90a20.ts
NHK-Eテレ,mitv://51.79.41.138:18912/5b140a550002d19117d5f8107d30726b.ts
NICK JR BR,mitv://51.79.41.138:18912/5bee51e00007a3fd19d75ab60ece75c8.ts
Nickelodeon BR,mitv://51.79.41.138:18912/5bee51e3000e41bf19d7682351f91f61.ts
NICKTOONS,mitv://51.79.41.138:18912/5b593c97000172abd37ca75318991f6f.ts
Odisseia,mitv://51.79.41.138:18912/5bee554c000badfb19e4b99f5a4704c5.ts
阿曼苏丹Oman TV,mitv://51.79.41.138:18912/5ce013da00060b671470ea384d2e4e57.ts
OWN,mitv://51.79.41.138:18912/5b593c9e000e6959d37cc60678cc4696.ts
&Pictures HD,mitv://51.79.41.138:18912/5d72028f000d6c09114e6324515b2ac7.ts
Qatar TV,mitv://51.79.41.138:18912/5ce013d1000923d91470c7db72ef1b82.ts
Rama  Channel(越南),mitv://51.79.41.138:18912/5d7206ef0001c36e115f772652587bd1.ts
QUOC HOI(越南),mitv://51.79.41.138:18912/5beec6ce000ea1381ba01e2b5c194b24.ts
PTV HD(越南),mitv://51.79.41.138:18912/5beec6d6000237a11ba03a3e6aff5abf.ts
PPTV(越南),mitv://51.79.41.138:18912/5d7206e700060db8115f58ff197c2506.ts
RCTI,mitv://51.79.41.138:18912/5d72049f0005545711566f9106780d3b.ts
Rede TV,mitv://51.79.41.138:18912/5bee5277000b190919d9a9680df841d5.ts
DISNEY CHANNEL(葡萄牙),mitv://51.79.41.138:18912/5bee527400038b2b19d99bcc47124389.ts
葡萄牙RTP1,mitv://51.79.41.138:18912/5bee555a0009ba1719e4efd25cec3c11.ts
SCIENCE,mitv://51.79.41.138:18912/5b593ca2000d3c2dd37cd5587e2849c3.ts
SCTV,mitv://51.79.41.138:18912/5d72049a00086dbc11565cd425230002.ts
SHOWTIME,mitv://51.79.41.138:18912/5b593ca6000a671ad37ce43c097f614b.ts
SHOWTIME2,mitv://51.79.41.138:18912/5b593caa000a89a8d37cf3ec1d843e31.ts
Starplus,mitv://51.79.41.138:18912/5d72028e0003e26d114e5ccb7ee33229.ts
SYFY(En),mitv://51.79.41.138:18912/5b593cb2000428d6d37d11866c85289b.ts
TBS HD(En),mitv://51.79.41.138:18912/5b593cb600034f85d37d20e82bdf786c.ts
TENNIS,mitv://51.79.41.138:18912/5b593cba0006ee82d37d3172459d1d02.ts
Thailnc LIVE(泰国),mitv://51.79.41.138:18912/5d7206ea0006c522115f64e611e95ffa.ts
Thaifilm(泰国),mitv://51.79.41.138:18912/5d7206e90000180c115f5f49659e167d.ts
Thanthi TV,mitv://51.79.41.138:18912/5d720280000a157e114e27b170861dfc.ts
THE CW SOUTH FLORIDA(sflcw),mitv://51.79.41.138:18912/5b593ae900043458d376185e45e46b15.ts
THVL1(越南),mitv://51.79.41.138:18912/5b57f131000465e5ce6e21ae70436c42.ts
TNN2(泰国),mitv://51.79.41.138:18912/5d7206f1000b4cc0115f816767e8209f.ts
TNT-HD,mitv://51.79.41.138:18912/5b593cbe000ae51ad37d421c15cb43a5.ts
TNT BR,mitv://51.79.41.138:18912/5bee53590008799819dd1b8c133a48e0.ts
Trans TV,mitv://51.79.41.138:18912/5d72049c00008f64115662a03e9726b6.ts
TRAVEL-CHANNEL,mitv://51.79.41.138:18912/5b593cc2000954d9d37d515e0cf90580.ts
True  Music,mitv://51.79.41.138:18912/5d7206f5000018f1115f8e2910305a5c.ts
True  TPPY(泰国),mitv://51.79.41.138:18912/5d7206f30003ab9f115f87431b0d4f37.ts
True X-ZYTE HD(泰国),mitv://51.79.41.138:18912/5d7206f6000c40fd115f952e0979002f.ts
TRU TV,mitv://51.79.41.138:18912/5b593cc60006374fd37d60235fe423e2.ts
TSN1,mitv://51.79.41.138:18912/5cf55a00000f055200cbde102a1f6bb9.ts
TSN2,mitv://51.79.41.138:18912/5cffd792000e927a29c66041424e5220.ts
TSN3,mitv://51.79.41.138:18912/5cffd7940009905b29c666c80f1c3c18.ts
TSN4,mitv://51.79.41.138:18912/5cffd7960007e5d529c66e2b73982d18.ts
TSN5,mitv://51.79.41.138:18912/5cffd798000451f529c6751156f32d26.ts
TV LAND,mitv://51.79.41.138:18912/5b593bce000c8ce7d37999095c2e2c0e.ts
TVRI SPORT HD(SUPER SOCCER TV),mitv://51.79.41.138:18912/5b14090c0000e97417d0f26b3e4850a2.ts
T MUSIC,mitv://51.79.41.138:18912/5d72048f000a5667115632595ca565fc.ts
astro Vanaali,mitv://51.79.41.138:18912/5d72029600068236114e7cb75ec52335.ts
VELOCITY-HD,mitv://51.79.41.138:18912/5b593cca00034078d37d6f0814ff56e3.ts
Very,mitv://51.79.41.138:18912/5d7206eb000e6643115f6ac20a231576.ts
VH1 BR,mitv://51.79.41.138:18912/5bee4df40001a6a619c8074f691c0ac9.ts
VH1,mitv://51.79.41.138:18912/5b593cce00005873d37d7dec5c6a453b.ts
VICELAND,mitv://51.79.41.138:18912/5b59392f00011af3d36f59035509360b.ts
WEATHER,mitv://51.79.41.138:18912/5b593cd5000d1d9fd37d9c807c560c8b.ts
WE-TV,mitv://51.79.41.138:18912/5b593cd20000362ad37d8d7c360007dd.ts
WGN-NEWS,mitv://51.79.41.138:18912/5b593cd9000c4412d37dabf14dda3b00.ts
WIN SPORTS,mitv://51.79.41.138:18912/5bee5420000f418619e026aa78a35460.ts
美国 红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
英国 SKY 天空新闻,mitv://51.79.41.138:18912/5bdbf3c000090089d217ae043a22515e.ts
美国 布兰奇电视,http://livestream.usatv.com/hls/m3u8/ARTN-NET.m3u8
德国 DW 新闻频道,mitv://51.79.41.138:18912/5b14098f0005711e17d2f34c264a2c45.ts
﻿astro NAURA,mitv://51.79.41.138:18912/5c3b4bb100021220468731c613f9630e.ts
mediacorp Vasantham春天频道马来语,mitv://51.79.41.138:18912/5b20e3af00036b8c4a06ffcf2b9c28ee.ts
印度ZING,mitv://51.79.41.138:18912/5b140a86000d4efe17d6ba281b876e59.ts
加拿大CTV Sci-Fi Channel科幻頻道,mitv://51.79.41.138:18912/5cffd7a8000e552429c6b62101c45bdb.ts
加拿大HGTV HD,mitv://51.79.41.138:18912/5b593bc300073eb4d3796cb908774fa7.ts
美國BOSTON 25 NEWS,mitv://51.79.41.138:18912/5b593b10000836aed376b1c0180c3f0f.ts
印度AALAMI SAHARA,mitv://51.79.41.138:18912/5b140a89000f379f17d6c65d66746e51.ts
印度B4U MOVIES,mitv://51.79.41.138:18912/5ce00638000468b5143ba8fb145c0645.ts
印度FILMY,mitv://51.79.41.138:18912/5b140a890009bd5f17d6c4f567807bc6.ts
印度IndiaTV,mitv://51.79.41.138:18912/5b140a890004b9ea17d6c3ad76bc421d.ts
印度NDTV新德里電視台,mitv://51.79.41.138:18912/5b140a87000dc92517d6be2f7ee45257.ts
印度SAHARA MP,mitv://51.79.41.138:18912/5b140a850000e96e17d6b31302f418d9.ts
印度SAHARA MUM,mitv://51.79.41.138:18912/5b140a88000efa2e17d6c2654a1d3a44.ts
印度SAHARA NAT,mitv://51.79.41.138:18912/5b140a880009bb5717d6c10d55fc4fc1.ts
印度SAHARA NCR,mitv://51.79.41.138:18912/5b140a8800043fbe17d6bfa64e0f3a0d.ts
印度SAHARA ONE,mitv://51.79.41.138:18912/5b140a84000aafa217d6b1ac4c80417b.ts
阿联酋Saudi1,mitv://51.79.41.138:18912/5ce013e10007793e147105ee3d480df6.ts
印度ZEE Action,mitv://51.79.41.138:18912/5d720286000607ee114e3e170c135faa.ts
印度ZEE Business,mitv://51.79.41.138:18912/5d72027f0001061f114e217765a761f2.ts
印度ZEE FLASH,mitv://51.79.41.138:18912/5b140a85000664f617d6b47b66ea0f3c.ts
印度ZEE MP CHHATTISGA,mitv://51.79.41.138:18912/5ce0063400068e18143b99e7231b1e0b.ts
印度ZEE News,mitv://51.79.41.138:18912/5d7202910006bf1f114e693e698c376d.ts
印度ZEE PUNJABI HH,mitv://51.79.41.138:18912/5b140a8700088a7c17d6bcd74661512f.ts
印度ZEE Tamil,mitv://51.79.41.138:18912/5d72027d00082cf8114e1b7c6a730caa.ts
印度ZEE TV,mitv://51.79.41.138:18912/5d720289000acccc114e4b086d2751b1.ts
印度ZEE新闻台,mitv://51.79.41.138:18912/5b140a8700034bae17d6bb7f05807cf9.ts
印尼IGNW HD,mitv://51.79.41.138:18912/5c90a36e000e3df293e5ef3a082413ee.ts
印尼KTV HD,mitv://51.79.41.138:18912/5d7202880002ee4a114e451c117c69b6.ts
印尼SINEMA X,mitv://51.79.41.138:18912/5c90a38400007cfa93e641b024a37892.ts
印尼美都電視台Metro TV,mitv://51.79.41.138:18912/5d720498000ede7c115656aa12c95c83.ts
Indonesia_Ahsan TV,mitv://51.79.41.138:18912/5c90a38f000d5d0d93e66ff330fb347f.ts
Indonesia_AlIman TV,mitv://51.79.41.138:18912/5c90a36b0001307b93e5e03742fc252d.ts
Indonesia_Bandung TV,mitv://51.79.41.138:18912/5c90a3660005cb2b93e5cdd76e806c25.ts
Indonesia_CH6,mitv://51.79.41.138:18912/5ce00c89000c024f1454575767663639.ts
Indonesia_INDO24 TV,mitv://51.79.41.138:18912/5ce00c8d000518431454653273415942.ts
Indonesia_jtv,mitv://51.79.41.138:18912/5ce00c7e000e647614542cfb105432b4.ts
Indonesia_LANGSUNG,mitv://51.79.41.138:18912/5ce00c71000cf6a71453f9d526bb320e.ts
Indonesia_M Cine Channel,mitv://51.79.41.138:18912/5ce00c6a000015711453db3104cc6f65.ts
Indonesia_Md,mitv://51.79.41.138:18912/5ce00c820009dcd714543b7221fc2f47.ts
Indonesia_Metro TV,mitv://51.79.41.138:18912/5c90a37d0000886893e626582d0b0d52.ts
Indonesia_MNC TV,mitv://51.79.41.138:18912/5c90a3720006e19393e5fcf6559b18ae.ts
Indonesia_mutv,mitv://51.79.41.138:18912/5ce00c8600023c161454491e27f32dd7.ts
Indonesia_Puldapii TV,mitv://51.79.41.138:18912/5c90a3880009310293e6538257754588.ts
Indonesia_quran hidayah,mitv://51.79.41.138:18912/5ce00c940005cfbf145480b81a213a70.ts
Indonesia_rodjatv,mitv://51.79.41.138:18912/5ce00c77000831551454100d22990e9a.ts
Indonesia_rtv5,mitv://51.79.41.138:18912/5ce00c7b0000cd1514541dc810e46a16.ts
Indonesia_SCTV,mitv://51.79.41.138:18912/5ce00c90000deb241454732c78f67d15.ts
Indonesia_tv9,mitv://51.79.41.138:18912/5ce00c6e00032f3c1453eb9d26ae0a1c.ts
Indonesia_TVRI 3,mitv://51.79.41.138:18912/5c90a3760000d4fe93e60b0f21ce0fb0.ts
Indonesia_TVRI sport,mitv://51.79.41.138:18912/5c90a38c0002fa2193e6618c38c71a54.ts
Indonesia_TVRI,mitv://51.79.41.138:18912/5c90a3790008ec5193e618db1ad4595e.ts
Indonesia_Wesal TV,mitv://51.79.41.138:18912/5c90a3800009c98793e6347127ac013b.ts
Indosiar,mitv://51.79.41.138:18912/5d72049d000b4a34115669471a490adb.ts
英國5Spike Channel5斯派克5,mitv://51.79.41.138:18912/5b593cae00069ab4d37d028263a333b1.ts
越南3 33HD,mitv://51.79.41.138:18912/5d7206e100001827115f40096c610f09.ts
越南5 SHOP ch nnu5HD,mitv://51.79.41.138:18912/5d7206e20008ea4c115f463361693692.ts
越南7 ch HD,mitv://51.79.41.138:18912/5d7206e40002006c115f4c3e38da3cdd.ts
越南FOX SPORT,mitv://51.79.41.138:18912/5bf4f3c3000ce37233bfbac57c7601f3.ts
越南FOX SPORT2,mitv://51.79.41.138:18912/5c0f8a240000fe649b9b22b04be77536.ts
